Name,Code,Type,Desc
FID_PAY_LJZRED_KS,60148,C,单日转入额度(快速认证)
FID_PAY_KHSM,60149,C,开户说明
FID_PAY_DZSM,60150,C,对账说明
FID_PAY_DBZCED_KS,60151,C,单笔转出额度(快速认证)
FID_PAY_LJZCED_KS,60152,C,单日转出额度(快速认证)
FID_PAY_ZDCXJYSJ,60153,C,账单查询交易时间
FID_PAY_KHSM_KS,60154,C,快速认证开户说明
FID_PAY_ZCDZSM,60155,C,转出对账说明
FID_PAY_FKDM,60156,C,风控代码
FID_PAY_FKMC,60157,C,风控名称
FID_PAY_YJFZ,60158,C,预警阀值
FID_PAY_JZFZ,60159,C,禁止阀值
FID_PAY_YJXXMB,60160,C,预警报警信息模板
FID_PAY_JZXXMB,60161,C,禁止报警信息模板
FID_PAY_MEMSIZE,60162,C,内存数据大小
FID_PAY_MEMHEAD,60163,C,内存表头
FID_PAY_SQL,60164,C,SQL语句
FID_PAY_BJRQ,60165,C,报警日期
FID_PAY_BJSJ,60166,C,报警时间
FID_PAY_BJJB,60167,C,报警级别
FID_PAY_BJXX,60168,C,报警信息
FID_PAY_WJSZJ,60169,C,未交收资金
FID_PAY_JDBM,60170,C,节点编码
FID_PAY_CSDM,60171,C,参数代码
FID_PAY_CSNAME,60172,C,参数名称
FID_PAY_CSZ,60173,C,参数值
FID_PAY_CSJB,60174,C,参数级别
FID_PAY_JSDM,60175,C,结算代码
FID_PAY_BDRQ,60176,C,绑定日期
FID_PAY_CSQZSM,60177,C,参数取值说明
FID_PAY_STAMP,60178,C,参数戳
FID_PAY_ZJFX,60179,C,资金方向
FID_PAY_JYLXMC,60180,C,交易类型名称
FID_PAY_NEWFLAG,60181,C,新标识
FID_PAY_CSSM,60182,C,参数说明
FID_PAY_CSQZFW,60183,C,参数取值范围
FID_PAY_SZSM,60184,C,设置说明
FID_PAY_XGGY,60185,C,修改柜员
FID_PAY_START_INDEX,60186,C,开始序号
FID_PAY_STOP_INDEX,60187,C,结束序号
FID_PAY_ZRDZTS_YH,60188,C,转入到账天数（银行）
FID_PAY_ZCDZTS_YH,60199,C,转出到账天数（银行）
FID_PAY_START_DATE,60210,C,开始日期
FID_PAY_STOP_DATE,60221,C,结束日期
FID_PAY_FZJGMC,60222,C,分支机构名称
FID_PAY_OP_BRANCHNO,60223,C,操作分支机构
FID_PAY_OP_ENTRUSTWAY,60224,C,委托方式
FID_PAY_OP_STATION,60225,C,站点地址
FID_PAY_XB,60226,C,性别
FID_PAY_JYMM,60227,C,交易密码
FID_PAY_SFLB,60228,C,身份类别
FID_PAY_USERTOKEN,60229,C,用户口令
FID_PAY_QYFS,60230,C,签约方式
FID_PAY_YWLX,60231,C,业务类型
FID_PAY_ADDRESS,60232,C,联系地址
FID_PAY_MONEY_TYPE,60233,C,币种类别
FID_PAY_GLYWLX,60234,C,关联业务类型
FID_PAY_XZLSH,60235,C,协作流水号
FID_PAY_ZJMS,60236,C,资金模式
FID_PAY_RIGHT,60237,C,权限标识
FID_PAY_MM,60238,C,密码
FID_PAY_TYPE,60239,C,机构类型
FID_PAY_QTBZ,60240,C,其他币种
FID_PAY_STATUS,60241,C,状态
FID_PAY_INFO,60242,C,日志信息
FID_PAY_ALL_ROWS,60243,C,总记录数
FID_PAY_YS,60244,C,事件耗时(秒)
FID_PAY_SF,60245,C,省份
FID_PAY_YT,60246,C,用途
FID_PAY_FKBZ,60247,C,付款标志
FID_PAY_KYXQ,60248,C,卡有效期
FID_PAY_CVV2,60249,C,CVV2
FID_PAY_HL,60250,C,汇路
FID_PAY_KHHLHH,60251,C,开户行联行号
FID_PAY_ZHLB,60252,C,账号类别
FID_PAY_WTH,60253,C,委托号
FID_PAY_FWXM,60254,C,服务项目
FID_PAY_QXLX,60255,C,取现类型
FID_PAY_WTLSH,60256,C,委托流水号
FID_PAY_BFJZH,60257,C,备付金账号
FID_PAY_QRBZ,60258,C,确认标志
FID_PAY_QDDM,60261,C,渠道代码
